Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Kevin Paredes,"FW,MF",0.32273568863200747,-0.1020341851273395,-0.03136495881109458,-0.2522591233425942,0.12758771111746223,-0.300251708848013,1.2887023997751308,Germany,20.0,4.0,0.78425,3.0337190598538357,-0.5486008301595616
Morten Frendrup,MF,2.2132488564578656,-0.7364759864467421,-0.5071373495449262,-0.28398195562628775,-0.2662486514062739,0.03631791380330578,0.929493797859886,Italy,22.0,2.0,0.87481,3.022873468608926,-0.54917452121792
Marco Brescianini,MF,1.3038601522614224,-0.2991623262367717,-0.18319289000646988,-0.3508939106655315,0.036702396688907735,-0.10792621019011657,1.110154871764042,Italy,23.0,2.0,0.87481,3.2403031666466275,-0.5494961152202601
Christian Pulisic,"FW,MF",1.6139793584255007,0.310772568614144,0.9979638921881169,-0.28295572851890194,0.8243751217363797,0.3728875364546246,1.9385689847309364,Italy,24.0,2.0,0.87481,3.878772340075109,-0.5497219784762807
Mikel Merino,MF,1.4815441102415527,-0.4157945460353605,-0.5447199641155159,0.3854980289487824,0.09729260630794402,-0.03580414819340541,1.5665963517032782,Spain,27.0,3.0,0.8173900000000001,3.922635128607131,-0.5521569079597742
Ander Guevara,MF,1.9781762909313578,-0.4890709882933858,-0.25062000836502446,0.3462278479082316,-0.35713396583482837,-0.300251708848013,1.6052313544639645,Spain,26.0,3.0,0.8173900000000001,3.847747880401577,-0.5532442514181265
Lucas Ocampos,"FW,MF",1.910855039771184,-0.047992214222074184,0.626766960761433,-0.08068611455844399,-0.054182917739646744,-0.08388552285787954,1.7766771159874608,Spain,29.0,3.0,0.8173900000000001,4.25918762539185,-0.5545848859681665
Niels Nkounkou,"DF,MF",0.18698955924346075,-0.07082988431891728,0.6756917800120923,-0.009979153415672478,0.1881779207364985,0.03631791380330578,1.8788004267537728,Germany,22.0,4.0,0.78425,3.6172827773899527,-0.5552496884385442
Raheem Sterling,"FW,MF",0.9253160678689709,0.16611094293582845,1.3973256497333595,-0.1585846355309298,0.6426044928792709,0.13248066313225396,2.16454729294972,England,28.0,1.0,0.99232,4.455035740417318,-0.5557650908974086
Daniel Boloca,MF,0.9738756588697519,-0.5090593982883374,-0.43337513600138056,0.1415267713356493,-0.3268388610253102,-0.300251708848013,1.3391269370260468,Italy,24.0,2.0,0.87481,3.489135009066931,-0.5595049565524448
