Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR
Harvey Barnes,"FW,MF",802.0,1.4606741573033708,5.049875311720698,3.815461346633416,0.56,0.34,2.2232021631314973
Sargis Adamyan,"FW,MF",801.0,1.348314606741573,1.6853932584269662,2.0224719101123596,0.11,0.22,1.08823595505618
Maxime Lopez,MF,800.0,0.7865168539325842,1.575,5.3999999999999995,0.0,0.0,1.5523033707865166
Christian Groß,"DF,MF",797.0,0.898876404494382,1.91969887076537,5.194479297365119,0.0,0.11,1.6356109145249742
Thomas Partey,"MF,DF",788.0,0.6818181818181818,1.713197969543147,8.223350253807105,0.0,0.0,2.1236732810336867
Kristjan Asllani,MF,787.0,0.9195402298850576,0.5717916137229988,3.659466327827192,0.11,0.23,1.11015963428705
Ramón Terrats,"MF,DF",785.0,0.9195402298850576,2.1783439490445864,4.356687898089173,0.0,0.23,1.5599144154037634
Darwin Machís,MF,785.0,1.264367816091954,2.292993630573249,1.7197452229299364,0.46,0.0,1.101421333919028
Tino Kadewere,"FW,MF",781.0,1.8181818181818183,1.7285531370038414,2.9961587708066584,0.12,0.0,1.3205787451984636
Antoine Joujou,"FW,MF",779.0,1.0344827586206897,4.043645699614891,2.541720154043646,0.0,0.23,1.5929697224558454
Lucien Agoume,MF,777.0,0.0,0.8108108108108109,4.054054054054054,0.0,0.0,0.9729729729729731
Adrià Altimira,"DF,MF",775.0,0.23255813953488372,1.1612903225806452,3.367741935483871,0.0,0.0,0.95231807951988
James Milner,"DF,MF",773.0,1.8604651162790697,1.2807244501940491,8.033635187580854,0.0,0.23,2.3039649508107947
Carles Pérez,"MF,DF",772.0,1.1627906976744187,3.963730569948187,2.098445595854922,0.12,0.12,1.4929933726955056
Sheraldo Becker,"FW,MF",771.0,1.6666666666666665,3.2684824902723735,1.517509727626459,0.23,0.23,1.3825317769130998
Saïd Benrahma,"FW,MF",770.0,2.674418604651163,5.376623376623376,3.9740259740259742,0.35,0.35,2.5450135910601026
Nicola Sansone,"FW,MF",767.0,2.0,1.7601043024771839,4.224250325945241,0.23,0.23,1.6888709256844852
Pape Gueye,"MF,DF",765.0,0.47058823529411764,0.9411764705882353,7.176470588235294,0.12,0.0,1.7296470588235295
Alexis Sánchez,"FW,MF",763.0,2.1176470588235294,1.8872870249017037,6.251638269986894,0.24,0.59,2.2523144707424256
Hugo Álvarez,"MF,DF",762.0,2.235294117647059,4.251968503937007,4.015748031496063,0.12,0.12,2.148602130616026
Grégoire Defrel,"FW,MF",757.0,0.9523809523809523,0.8322324966974901,2.02113606340819,0.12,0.24,0.8451499024973265
Houssem Aouar,"MF,FW",756.0,1.1904761904761905,2.0238095238095237,3.095238095238095,0.48,0.0,1.309904761904762
Gelabert,"MF,FW",754.0,1.7857142857142856,1.6710875331564985,3.938992042440318,0.12,0.24,1.5631587722622207
Zakaria Aboukhlal,"MF,FW",754.0,0.5952380952380952,2.7453580901856762,2.3872679045092835,0.36,0.0,1.181572817986611
Joseph Nduquidi,"MF,DF",751.0,0.24096385542168672,0.7190412782956058,2.636484687083888,0.0,0.0,0.7192979641602362
Stefan Lainer,"DF,MF",751.0,0.9638554216867469,1.7976031957390146,4.434087882822903,0.0,0.12,1.475109300049733
Tommaso Baldanzi,"MF,FW",745.0,1.5662650602409638,2.416107382550335,3.624161073825503,0.24,0.0,1.5453067033233605
Simone Bastoni,"MF,DF",745.0,1.4457831325301203,1.4496644295302012,3.74496644295302,0.12,0.0,1.3400828010026684
Gianluca Gaetano,MF,745.0,2.7777777777777777,2.053691275167785,4.953020134228187,0.48,0.12,2.04089783743475
Dani García,MF,745.0,0.24096385542168672,0.3624161073825503,4.348993288590604,0.12,0.0,1.0024746502789683
Javier Manquillo,"DF,MF",744.0,0.12048192771084336,0.6048387096774193,3.0241935483870965,0.0,0.12,0.7859028371550719
Hugo Bueno,"DF,MF",741.0,0.7317073170731708,2.6720647773279356,0.9716599190283401,0.0,0.0,0.8750864026858893
Agustín Martegani,MF,731.0,0.7407407407407408,1.7236662106703147,3.4473324213406293,0.12,0.0,1.194347874550337
Antonio Puertas,"MF,FW",730.0,1.234567901234568,2.219178082191781,2.712328767123288,0.0,0.25,1.3082149501099274
Abderrahman Rebbach,"FW,MF",722.0,2.25,4.238227146814404,1.745152354570637,0.12,0.0,1.6586759002770084
Hugo Sotelo,MF,721.0,1.875,1.9972260748959778,6.865464632454923,0.0,0.12,2.1835381414701804
Nicolas Seiwald,MF,718.0,0.625,0.37604456824512533,4.1364902506963785,0.0,0.25,1.1025069637883007
Eric Maxim Choupo-Moting,"MF,FW",717.0,2.0,2.8870292887029287,2.6359832635983262,0.25,0.25,1.6046025104602508
Marco Richter,"MF,FW",717.0,1.375,2.510460251046025,3.7656903765690375,0.13,0.0,1.5432301255230123
Jesus Vazquez,"DF,MF",716.0,0.375,1.6340782122905027,1.8854748603351954,0.13,0.0,0.7919106145251398
Carlos Dotor,MF,708.0,0.12658227848101264,0.38135593220338987,3.8135593220338984,0.0,0.0,0.8642995065436603
Oliver Skipp,"MF,DF",707.0,0.8860759493670886,1.0183875530410185,4.71004243281471,0.0,0.0,1.3229011870445635
Jean-Daniel Akpa-Akpro,MF,705.0,0.12820512820512822,1.4042553191489362,1.2765957446808511,0.0,0.0,0.5618112384069832
Pablo Torre,"MF,FW",701.0,1.4102564102564104,3.209700427960057,8.345221112696148,0.0,0.26,2.6710355901825227
Luis Sinisterra,"FW,MF",699.0,2.5641025641025643,6.5665236051502145,4.8927038626609445,0.26,0.26,2.9086660063827443
Jessy Deminguet,"MF,FW",690.0,0.2597402597402597,0.9130434782608695,3.1304347826086953,0.0,0.0,0.860643704121965
Yehor Yarmoliuk,MF,688.0,0.39473684210526316,1.7005813953488371,4.578488372093023,0.0,0.0,1.3347613219094248
Rade Krunić,MF,687.0,0.6578947368421053,0.6550218340611353,3.1441048034934496,0.0,0.0,0.891404274879338
David Datro Fofana,"FW,MF",682.0,0.6578947368421053,2.6392961876832843,1.8475073313782993,0.13,0.0,1.041939651180738
William Carvalho,MF,680.0,1.3157894736842106,1.5882352941176472,7.676470588235294,0.13,0.4,2.2490990712074304
Jovane Cabral,"MF,FW",678.0,1.3333333333333333,2.920353982300885,5.3097345132743365,0.13,0.0,1.9256843657817109
Matheus Nunes,MF,661.0,1.5,3.812405446293495,4.6293494704992435,0.0,0.27,2.0693509833585475
Nikola Dovedan,"MF,FW",656.0,1.095890410958904,1.6463414634146343,3.0182926829268295,0.41,0.14,1.2351049114600736
Jesús Santiago,MF,656.0,0.8219178082191781,0.6859756097560976,2.057926829268293,0.14,0.0,0.7271640494487137
Gonçalo Paciência,"FW,MF",650.0,1.25,1.2461538461538462,2.9076923076923076,0.42,0.14,1.164769230769231
Peter Federico,"MF,FW",649.0,0.9722222222222222,2.6348228043143296,2.2187981510015407,0.0,0.0,1.1651686355076185
Cristian Volpato,"MF,FW",645.0,2.2222222222222223,4.7441860465116275,7.395348837209302,0.14,0.0,2.8863514211886305
Morgan Rogers,"MF,FW",638.0,1.267605633802817,3.103448275862069,3.949843260188088,0.42,0.14,1.748179433970595
Jeong Woo-yeong,"MF,FW",633.0,1.2857142857142858,3.270142180094787,3.1279620853080567,0.28,0.43,1.693763710223426
Andrei Ratiu,"DF,MF",630.0,0.8571428571428571,4.0,2.7142857142857144,0.0,0.0,1.5142857142857145
Tim Breithaupt,MF,629.0,0.42857142857142855,0.0,3.0047694753577106,0.0,0.0,0.6866681807858279
Dion Moise Sahi,"MF,FW",628.0,0.7142857142857143,1.8630573248407643,3.0095541401273884,0.43,0.14,1.2023794358507733
Tanguy Coulibaly,"FW,MF",623.0,1.3043478260869565,3.9004815409309788,1.8780096308186196,0.14,0.0,1.4305677995673112
Jakub Moder,"MF,DF",618.0,0.5797101449275363,1.4563106796116505,3.3495145631067964,0.0,0.0,1.0771070775291969
Viktor Kovalenko,MF,613.0,1.1764705882352942,0.5872756933115824,2.936378466557912,0.15,0.15,1.0000249496209577
Abdoul Kader Bamba,"FW,MF",611.0,1.6176470588235294,6.039279869067103,4.566284779050736,0.29,0.15,2.518642341388274
Samuel Grandsir,"MF,FW",606.0,2.08955223880597,3.267326732673267,5.198019801980198,0.15,0.15,2.170979754691887
Finn Ole Becker,MF,606.0,0.8955223880597015,2.376237623762376,5.346534653465347,0.0,0.0,1.723658933057485
Ilaix Moriba,"MF,FW",605.0,0.7462686567164178,1.1900826446280992,3.12396694214876,0.0,0.3,1.1020636486986555
Selim Amallah,"FW,MF",604.0,0.5970149253731343,1.043046357615894,3.129139072847682,0.0,0.15,0.9988400711673421
Dani Ceballos,"MF,FW",598.0,1.6666666666666667,2.4080267558528425,7.073578595317725,0.0,0.3,2.319654403567447
Arnaut Danjuma,"MF,FW",595.0,0.9090909090909092,3.6302521008403366,1.361344537815126,0.15,0.0,1.1951375095492744
Iker Muniain,"MF,FW",594.0,1.9696969696969697,2.7272727272727275,6.515151515151516,0.3,0.0,2.2724242424242425
Yorbe Vertessen,"FW,MF",593.0,1.0606060606060606,1.5177065767284992,1.973018549747049,0.46,0.3,1.0462662374163216
Patrick Wimmer,"FW,MF",589.0,0.6153846153846154,1.2224108658743633,2.2920203735144313,0.31,0.0,0.8569631709546821
Sardar Azmoun,"FW,MF",585.0,1.2307692307692308,0.7692307692307693,2.1538461538461537,0.46,0.0,0.8767692307692309
Sven Michel,"FW,MF",583.0,1.5384615384615385,0.9262435677530017,2.1612349914236706,0.31,0.15,1.0011880195276421
Dion Drena Beljo,"FW,MF",581.0,1.2307692307692308,2.478485370051635,3.098106712564544,0.31,0.0,1.3924722626770818
Jordi,"MF,DF",573.0,1.09375,0.9424083769633509,2.198952879581152,0.0,0.0,0.8470222513089006
Randy Nteka,"FW,MF",572.0,1.40625,1.8881118881118881,2.3601398601398604,0.16,0.16,1.1949003496503499
Kamil Jóźwiak,MF,571.0,0.7936507936507937,2.364273204903678,3.309982486865149,0.0,0.16,1.3415812970839243
Sergi Altimira,MF,568.0,0.6349206349206349,1.5845070422535212,4.911971830985916,0.16,0.0,1.4422799016320145
Bertrand Traoré,MF,568.0,0.7936507936507937,4.595070422535211,4.753521126760564,0.16,0.0,2.0444484685893136
Morgan Guilavogui,"FW,MF",566.0,2.2222222222222223,2.5441696113074204,5.724381625441696,0.32,0.0,2.1301546917942678
Jean Onana,MF,566.0,0.31746031746031744,1.431095406360424,5.088339222614841,0.16,0.0,1.3833789892871164
Valentin Atangana Edoa,MF,555.0,0.3225806451612903,1.6216216216216215,3.4054054054054053,0.0,0.0,1.0699215344376634
Mama Samba Baldé,"FW,MF",551.0,2.1311475409836067,3.756805807622505,1.7967332123411979,0.33,0.49,1.716937312189462
Didier Lamkel Zé,"FW,MF",550.0,0.9836065573770493,2.4545454545454546,3.1090909090909093,0.16,0.0,1.3254485842026826
Oussama El Azzouzi,MF,547.0,0.9836065573770493,0.6581352833638026,3.126142595978062,0.33,0.33,1.085576887343783
Franco Cervi,"MF,DF",546.0,1.639344262295082,2.6373626373626373,3.956043956043956,0.0,0.16,1.6945501711403352
Vincent Le Goff,"DF,MF",541.0,1.5,1.4972273567467653,3.6598890942698707,0.17,0.17,1.3994232902033272
Gvidas Gineitis,MF,538.0,1.3333333333333333,1.5055762081784387,4.182156133828996,0.0,0.0,1.4042131350681535
Samu Castillejo,"FW,MF",536.0,2.5,4.5335820895522385,4.365671641791045,0.0,0.0,2.279850746268657
Lukas Daschner,"MF,FW",536.0,1.6666666666666667,1.8470149253731343,2.8544776119402986,0.17,0.17,1.34163184079602
Emil Bohinen,MF,535.0,0.847457627118644,1.1775700934579438,4.373831775700935,0.0,0.0,1.2797718992555045
Aaron Ramsey,"MF,FW",527.0,0.1694915254237288,1.366223908918406,1.366223908918406,0.0,0.0,0.5803878686521082
Crespo,MF,527.0,1.0169491525423728,2.22011385199241,5.123339658444023,0.0,0.0,1.6720805325957615
Rassoul Ndiaye,"MF,FW",526.0,0.3448275862068966,1.1977186311787074,4.277566539923955,0.0,0.0,1.1640225514619116
Ibrahim Salah,"FW,MF",524.0,0.8620689655172414,2.5763358778625953,3.0916030534351147,0.69,0.17,1.4260015793629903
Ansu Fati,"MF,FW",521.0,0.0,2.763915547024952,4.836852207293666,0.35,0.0,1.5551535508637235
Mason Mount,"MF,FW",516.0,1.0526315789473684,1.569767441860465,3.6627906976744184,0.17,0.0,1.2740379436964504
André Gomes,"MF,FW",508.0,0.7142857142857143,1.4173228346456692,6.377952755905511,0.18,0.0,1.719912260967379
Valery Fernández,"MF,FW",506.0,0.8928571428571429,3.557312252964427,2.1343873517786562,0.36,0.0,1.3529113495200453
Giovani Lo Celso,MF,506.0,3.2142857142857144,4.446640316205534,12.094861660079053,0.36,0.36,4.09515753811406
Karol Świderski,"FW,MF",504.0,1.4285714285714286,0.5357142857142857,2.3214285714285716,0.36,0.0,0.8931428571428572
Bénie Traoré,"FW,MF",504.0,0.9302325581395349,4.107142857142858,2.678571428571429,0.0,0.18,1.5971893687707643
Alexis Claude-Maurice,MF,504.0,1.25,2.678571428571429,3.7500000000000004,0.0,0.0,1.535714285714286
Ryan John Giles,"DF,MF",503.0,0.8928571428571429,1.6103379721669981,3.0417495029821073,0.0,0.0,1.1089889236012498
Max Lowe,"DF,MF",503.0,0.35714285714285715,0.8946322067594434,2.1471172962226643,0.0,0.0,0.679778472024993
Jaime Báez,"FW,MF",500.0,1.4285714285714286,2.16,5.22,0.18,0.0,1.7797142857142858
Léo Leroy,MF,499.0,0.7272727272727273,1.4428857715430863,3.787575150300601,0.0,0.18,1.2455467298232832
Sergi Guardiola,"FW,MF",495.0,0.7272727272727273,1.8181818181818181,3.4545454545454546,0.18,0.18,1.2720000000000002
Luca Garritano,"MF,DF",485.0,0.7407407407407407,1.11340206185567,4.268041237113402,0.0,0.0,1.2244368079419627
Jean-Victor Makengo,"MF,FW",479.0,0.0,2.066805845511482,5.260960334029228,0.0,0.0,1.4655532359081422
Filippo Ranocchia,"MF,DF",476.0,0.7547169811320755,0.9453781512605042,3.9705882352941178,0.0,0.0,1.1341366735373395
Álvaro Carreras,"MF,FW",475.0,1.3207547169811322,2.463157894736842,2.6526315789473687,0.0,0.0,1.2873088381330686
Yeremi Pino,"MF,FW",475.0,0.9433962264150944,2.0842105263157893,1.8947368421052633,0.0,0.0,0.9844687189672294
Julio Enciso,"MF,FW",475.0,1.6981132075471699,5.305263157894737,3.9789473684210526,0.0,0.38,2.310464746772592
Amadou Koné,MF,475.0,0.5660377358490566,0.37894736842105264,5.305263157894737,0.0,0.0,1.2500496524329694
Jhon Durán,"FW,MF",475.0,0.7547169811320755,1.7052631578947368,1.7052631578947368,0.95,0.0,0.9280486593843098
Jakub Kamiński,"FW,MF",473.0,1.1320754716981132,2.473572938689218,3.4249471458773786,0.0,0.38,1.5201191112529417
Denis Genreau,"MF,FW",464.0,1.1538461538461537,1.1637931034482758,2.71551724137931,0.0,0.0,1.006631299734748
Emil Forsberg,"MF,FW",464.0,1.1538461538461537,1.5517241379310345,4.267241379310344,0.39,0.19,1.4905623342175065
Érik Lamela,"FW,MF",463.0,2.3529411764705883,2.138228941684665,3.3045356371490278,0.39,0.0,1.5981411510608563
Samuele Mulattieri,"FW,MF",462.0,1.1764705882352942,1.5584415584415583,0.1948051948051948,0.0,0.0,0.5859434682964095
Josh Wilson-Esbrand,"DF,MF",461.0,0.9803921568627452,2.1475054229934925,3.7093275488069417,0.2,0.2,1.447445025732636
Adam Hložek,"MF,FW",459.0,1.7647058823529413,2.7450980392156863,2.5490196078431375,0.39,0.59,1.6277647058823532
Fernando,MF,459.0,0.3921568627450981,0.9803921568627452,4.705882352941177,0.0,0.0,1.215686274509804
Pedro Obiang,MF,453.0,1.0,0.794701986754967,4.172185430463577,0.0,0.0,1.1933774834437088
Mahmoud Dahoud,MF,452.0,2.8,0.7964601769911505,2.190265486725664,0.0,0.2,1.2173451327433629
Andrés Guardado,MF,447.0,1.0,1.006711409395973,7.248322147651007,0.0,0.0,1.851006711409396
Denis Thomalla,"MF,FW",446.0,0.8,0.6053811659192825,4.439461883408072,0.0,0.0,1.168968609865471
Daniel Bandeira,MF,446.0,0.6,1.8161434977578474,6.860986547085202,0.0,0.0,1.8554260089686099
Christopher Nkunku,"FW,MF",443.0,0.6122448979591836,2.0316027088036117,3.860045146726862,0.61,0.0,1.3617785506979314
Badredine Bouanani,MF,443.0,1.8367346938775508,6.094808126410835,6.501128668171557,0.2,0.0,2.9065342976919886
Marcos Peña,MF,441.0,0.2040816326530612,0.0,2.0408163265306123,0.0,0.0,0.4489795918367347
Williot Swedberg,"FW,MF",439.0,0.6122448979591836,1.4350797266514805,1.2300683371298404,1.03,0.0,0.7584785923481009
Sandro Tonali,MF,438.0,1.4285714285714284,2.26027397260274,3.9041095890410964,0.21,0.0,1.5395909980430527
Nicolò Fagioli,MF,437.0,2.2448979591836733,1.6475972540045767,4.736842105263158,0.0,0.41,1.8488674636902818
Serge Gnabry,"FW,MF",432.0,1.875,4.791666666666667,4.791666666666667,0.62,0.21,2.416666666666667
Jens Odgaard,"FW,MF",431.0,0.4166666666666667,1.8793503480278422,1.8793503480278422,0.42,0.0,0.8770734725444703
Joaquín Correa,"FW,MF",430.0,1.0416666666666667,1.8837209302325582,5.232558139534884,0.0,0.0,1.6315891472868218
Jesper Lindstrøm,"FW,MF",430.0,2.7083333333333335,3.3488372093023258,3.3488372093023258,0.0,0.0,1.8812015503875972
Eliesse Ben Seghir,"MF,FW",428.0,1.0416666666666667,5.4672897196261685,4.41588785046729,0.42,0.21,2.289968847352025
Cauley Woodrow,"FW,MF",427.0,1.9148936170212765,1.4754098360655739,1.2646370023419204,0.21,0.21,1.0149880910857543
Skelly Alvero,MF,426.0,0.2127659574468085,0.6338028169014085,5.704225352112676,0.21,0.0,1.3311588252921787
Demba Seck,"FW,MF",425.0,0.9090909090909092,4.870588235294117,2.541176470588235,0.0,0.0,1.6641711229946525
Mike Trésor,"FW,MF",420.0,1.4893617021276595,3.214285714285714,2.142857142857143,0.0,0.0,1.3693009118541033
Raúl García,"FW,MF",420.0,0.0,0.8571428571428571,4.071428571428571,0.21,0.0,1.0067142857142857
Joe Willock,MF,419.0,1.4893617021276595,3.4367541766109784,3.6515513126491643,0.21,0.0,1.7365334382775603
Anis Ben Slimane,MF,419.0,0.6382978723404255,0.6443914081145584,2.5775656324582337,0.0,0.0,0.7720509825826435
Giuseppe Caso,"FW,MF",417.0,0.6521739130434783,3.237410071942446,4.316546762589928,0.0,0.0,1.6412261495151703
Steven Shpendi,"FW,MF",411.0,1.0869565217391306,0.6569343065693432,1.3138686131386863,0.0,0.22,0.677551888289432
Tom Louchet,"MF,DF",409.0,1.5555555555555556,1.3202933985330074,3.9608801955990223,0.22,0.22,1.4553458299375173
Luis Muriel,"FW,MF",409.0,3.3333333333333335,4.180929095354523,5.28117359413203,0.44,0.22,2.6690872045639775
Fred Onyedinma,"DF,MF",407.0,0.4444444444444444,1.9901719901719903,1.3267813267813269,0.0,0.0,0.7522795522795523
Oier Zarraga,MF,404.0,0.4444444444444444,1.113861386138614,1.7821782178217822,0.45,0.0,0.7130968096809682
Jérémy Sebas,"FW,MF",399.0,0.22727272727272727,2.932330827067669,1.3533834586466165,0.45,0.0,0.9475974025974025
Amath,"FW,MF",394.0,0.6818181818181818,4.340101522842639,2.9695431472081215,0.0,0.0,1.5982925703737885
Oualid El Hajjam,"DF,MF",393.0,1.5909090909090908,1.603053435114504,3.6641221374045805,0.0,0.0,1.3716169326856351
Gerrit Holtmann,"MF,FW",392.0,1.1363636363636362,2.984693877551021,4.13265306122449,0.0,0.0,1.6507421150278294
Stefan Mitrović,"FW,MF",391.0,0.6976744186046512,2.9923273657289005,3.452685421994885,0.0,0.0,1.4285374412656875
Rafa Mir,"FW,MF",391.0,1.1627906976744187,0.690537084398977,0.4603580562659847,0.46,0.0,0.508737167667876
Amad Diallo,"FW,MF",390.0,2.3255813953488373,2.5384615384615388,2.307692307692308,0.23,0.23,1.5263470483005368
Amin Sarr,"FW,MF",386.0,0.9090909090909091,0.6994818652849741,2.7979274611398965,0.0,0.0,0.881300047103156
Joe Rothwell,MF,386.0,0.9302325581395349,1.3989637305699483,4.663212435233161,0.0,0.0,1.398481744788529
Philipp Förster,"MF,FW",385.0,2.0930232558139537,1.6363636363636365,4.909090909090909,0.0,0.0,1.7276955602537
Jhon Solis,MF,384.0,0.6976744186046512,2.109375,5.15625,0.0,0.0,1.5926598837209303
Benito Ramírez,"FW,MF",384.0,0.46511627906976744,3.046875,1.171875,0.23,0.23,1.0287732558139535
Luca Lipani,MF,384.0,0.6976744186046512,1.40625,4.6875,0.0,0.0,1.3582848837209303
Hamed Junior Traorè,MF,382.0,2.0,2.8272251308900525,4.947643979057592,0.0,0.0,1.9549738219895287
Joan Jordán,MF,380.0,0.47619047619047616,0.0,7.578947368421052,0.0,0.0,1.6110275689223057
Carlos Alcaraz,MF,380.0,0.47619047619047616,1.4210526315789473,6.394736842105263,0.0,0.24,1.7303959899749373
Arda Güler,"FW,MF",377.0,0.47619047619047616,3.819628647214854,4.058355437665782,1.43,0.0,1.8138349122142228
Adama Traoré,"FW,MF",377.0,1.6666666666666665,6.9230769230769225,3.819628647214854,0.48,0.72,2.745874447391689
Nemanja Radonjić,"MF,DF",374.0,1.794871794871795,2.6470588235294117,1.6844919786096255,0.72,0.0,1.2972845194021665
Mark Uth,"MF,FW",373.0,2.439024390243903,2.8954423592493295,3.136729222520107,0.0,0.24,1.7662391944026679
Shavy Babicka,"FW,MF",373.0,0.48780487804878053,4.101876675603217,1.9302949061662196,0.24,0.0,1.3279952919636435
Gaetano Castrovilli,"FW,MF",367.0,1.707317073170732,3.433242506811989,2.942779291553134,0.25,0.49,1.788667774307171
Mattia Destro,"FW,MF",366.0,0.7317073170731708,0.9836065573770493,0.9836065573770493,0.0,0.0,0.5397840863654539
Fabian Rieder,MF,365.0,0.9756097560975611,2.4657534246575343,10.10958904109589,0.25,0.0,2.7351904443701978
Olasagasti,MF,360.0,1.5,2.0,3.25,0.0,0.0,1.35
Alessandro Di Pardo,"DF,MF",359.0,1.25,1.5041782729805013,2.7576601671309193,0.0,0.0,1.1023676880222841
Mahamadou Diawara,MF,358.0,0.75,3.2681564245810053,5.027932960893855,0.0,0.0,1.809217877094972
Donny van de Beek,"MF,FW",357.0,0.75,0.5042016806722689,2.5210084033613445,0.0,0.0,0.7550420168067227
Emile Smith Rowe,MF,353.0,1.0256410256410258,2.8045325779036827,5.864022662889519,0.0,0.25,2.013839253286845
Andreas Müller,MF,349.0,0.25641025641025644,0.7736389684813754,3.35243553008596,0.0,0.0,0.8764969509955184
Naouirou Ahamada,"MF,FW",349.0,0.25641025641025644,4.899713467048711,6.446991404011461,0.0,0.0,2.320623025494086
Rhian Brewster,"FW,MF",346.0,0.5263157894736842,0.26011560693641617,0.7803468208092486,0.0,0.0,0.3133556434438698
Samuele Vignato,"MF,FW",343.0,1.0526315789473684,3.4110787172011663,3.4110787172011663,0.26,0.0,1.6009578026699403
Riccardo Saponara,"FW,MF",342.0,0.7894736842105263,3.1578947368421053,3.68421052631579,0.0,0.0,1.5263157894736845
Elif Elmas,"FW,MF",339.0,1.5789473684210527,3.7168141592920354,4.247787610619469,0.53,0.0,1.9617098276665117
Mauro Arambarri,MF,339.0,0.5263157894736842,0.5309734513274337,5.3097345132743365,0.0,0.0,1.2734047508150907
Tadeo Allende,"MF,FW",336.0,0.5405405405405405,2.4107142857142856,1.875,0.27,0.0,0.9922509652509653
Daniel Maldini,"MF,FW",333.0,2.972972972972973,4.0540540540540535,2.7027027027027026,1.08,0.27,2.134945945945946
Kevin Schade,"FW,MF",333.0,1.081081081081081,2.162162162162162,2.4324324324324325,0.54,0.27,1.270135135135135
Enes Ünal,"FW,MF",328.0,1.3888888888888888,1.0975609756097562,1.920731707317073,0.55,0.55,1.1014363143631438
Florian Pick,"MF,FW",327.0,2.5,3.302752293577982,3.302752293577982,0.0,0.28,1.9051009174311928
Senny Mayulu,"FW,MF",324.0,1.6666666666666665,1.1111111111111112,3.0555555555555554,0.0,0.28,1.2506666666666666
Maximilian Philipp,"FW,MF",323.0,0.8333333333333333,0.8359133126934984,1.671826625386997,0.28,0.0,0.6962146542827657
Luke Berry,"MF,DF",323.0,0.5555555555555556,0.2786377708978328,2.2291021671826625,0.56,0.28,0.7526590987272103
Aymen Barkok,"MF,FW",321.0,1.3888888888888888,3.925233644859813,4.485981308411215,0.28,0.0,1.9880207684319835
Chris Basham,"DF,MF",321.0,0.5555555555555556,0.2803738317757009,1.9626168224299065,0.0,0.0,0.5597092419522327
Tommaso Pobega,MF,319.0,0.2857142857142857,1.6927899686520378,3.103448275862069,0.0,0.0,1.0163905060456786
Erik Botheim,"FW,MF",316.0,0.0,0.8544303797468354,1.4240506329113924,0.0,0.0,0.4556962025316456
Emanuel Vignato,"MF,FW",311.0,1.4285714285714286,1.4469453376205788,3.183279742765273,0.0,0.29,1.2987593017914563
Kalvin Phillips,MF,309.0,0.0,0.8737864077669903,5.533980582524272,0.0,0.0,1.2815533980582527
Manu Trigueros,MF,309.0,1.4705882352941178,2.0388349514563107,5.825242718446602,0.0,0.0,1.8669331810394063
Marko Milovanović,"FW,MF",308.0,0.5882352941176471,0.5844155844155845,0.8766233766233766,0.29,0.0,0.4388548510313217
Jeffinho,"FW,MF",308.0,1.7647058823529411,4.383116883116883,4.090909090909091,0.29,0.29,2.1637463712757827
Paul Akouokou,MF,307.0,0.0,0.0,3.8110749185667756,0.0,0.0,0.7622149837133552
Jordi Mboula,"FW,MF",307.0,0.8823529411764706,2.9315960912052117,1.1726384364820848,0.0,0.29,1.0843174937727533
Kike Barja,"FW,MF",303.0,1.4705882352941178,5.0495049504950495,2.376237623762376,0.0,0.0,1.7792661619103087
Oscar Bobb,"FW,MF",302.0,2.6470588235294117,3.8741721854304636,7.450331125827814,0.3,0.3,2.9143124269575376
Xeber,"FW,MF",302.0,1.7647058823529411,1.7880794701986755,1.7880794701986755,0.0,0.0,1.0681729645500586
Lesley Ugochukwu,MF,301.0,0.9090909090909092,2.39202657807309,5.083056478405315,0.0,0.0,1.676834793113863
Yanis Begraoui,"FW,MF",300.0,0.6060606060606061,2.6999999999999997,2.4,0.0,0.0,1.1412121212121211
Miguel Rodríguez,MF,300.0,0.6060606060606061,4.2,2.4,0.0,0.0,1.4412121212121214
Fabio Vieira,"MF,FW",297.0,1.5151515151515151,3.6363636363636367,4.545454545454546,0.3,0.61,2.15239393939394
Kilian Fischer,"DF,MF",291.0,0.625,1.8556701030927836,1.8556701030927836,0.0,0.0,0.8672680412371134
Benjamin Stambouli,MF,286.0,0.9375,0.6293706293706294,2.5174825174825175,0.0,0.31,0.9098706293706293
Lázaro,"FW,MF",285.0,1.875,1.5789473684210527,1.8947368421052633,0.0,0.0,1.0697368421052633
Gianluca Caprari,"MF,FW",285.0,3.4375,3.473684210526316,4.736842105263158,0.0,0.0,2.329605263157895
Pep Biel,"MF,FW",285.0,1.25,0.6315789473684211,5.052631578947369,0.0,0.0,1.386842105263158
Yann Karamoh,"MF,FW",284.0,0.5555555555555556,2.2183098591549295,0.9507042253521127,0.32,0.0,0.7769139280125197
David Brooks,"FW,MF",282.0,2.5806451612903225,2.5531914893617023,6.702127659574468,0.32,0.32,2.4951928620452986
Gio Reyna,"MF,FW",280.0,2.258064516129032,2.571428571428571,6.428571428571429,0.0,0.0,2.2516129032258063
Benjamin Tetteh,"FW,MF",278.0,0.6451612903225806,0.9712230215827338,1.9424460431654675,0.0,0.0,0.7117660710141565
Diego Moreira,"FW,MF",270.0,1.0,3.3333333333333335,4.0,0.0,0.0,1.6666666666666667
