Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore
Antonio Puertas,"MF,FW",730.0,1.234567901234568,2.219178082191781,2.712328767123288,0.0,0.25,1.3082149501099274,Spain,31,3,0.8173900000000001,4.154687217571453
Abderrahman Rebbach,"FW,MF",722.0,2.25,4.238227146814404,1.745152354570637,0.12,0.0,1.6586759002770084,Spain,24,3,0.8173900000000001,3.6824868351800557
Hugo Sotelo,MF,721.0,1.875,1.9972260748959776,6.865464632454923,0.0,0.12,2.1835381414701804,Spain,19,3,0.8173900000000001,3.5236472919556174
Nicolas Seiwald,MF,718.0,0.625,0.3760445682451253,4.1364902506963785,0.0,0.25,1.1025069637883007,Germany,22,4,0.78425,3.112692026462396
Eric Maxim Choupo-Moting,"MF,FW",717.0,2.0,2.8870292887029287,2.6359832635983262,0.25,0.25,1.6046025104602508,Germany,34,4,0.78425,4.639054131799163
Marco Richter,"MF,FW",717.0,1.375,2.510460251046025,3.7656903765690375,0.13,0.0,1.5432301255230123,Germany,25,4,0.78425,3.699162081589958
Jesus Vazquez,"DF,MF",716.0,0.375,1.6340782122905029,1.8854748603351956,0.13,0.0,0.7919106145251398,Spain,20,3,0.8173900000000001,2.7190893994413408
Carlos Dotor,MF,708.0,0.1265822784810126,0.3813559322033898,3.8135593220338975,0.0,0.0,0.8642995065436603,Spain,22,3,0.8173900000000001,2.9661421792533793
Oliver Skipp,"MF,DF",707.0,0.8860759493670886,1.0183875530410185,4.71004243281471,0.0,0.0,1.3229011870445635,England,22,1,0.99232,3.3079657715789663
Jean-Daniel Akpa-Akpro,MF,705.0,0.1282051282051282,1.4042553191489362,1.2765957446808511,0.0,0.0,0.5618112384069832,Italy,30,2,0.87481,3.583879804964539
Pablo Torre,"MF,FW",701.0,1.4102564102564104,3.209700427960057,8.345221112696148,0.0,0.26,2.6710355901825227,Spain,20,3,0.8173900000000001,3.94052063361864
Luis Sinisterra,"FW,MF",699.0,2.5641025641025643,6.566523605150215,4.8927038626609445,0.26,0.26,2.9086660063827443,England,24,1,0.99232,4.538712904148785
Jessy Deminguet,"MF,FW",690.0,0.2597402597402597,0.9130434782608696,3.130434782608696,0.0,0.0,0.860643704121965,France,25,5,0.6495000000000001,3.2217934076792774
Yehor Yarmoliuk,MF,688.0,0.3947368421052631,1.7005813953488371,4.578488372093023,0.0,0.0,1.3347613219094248,England,19,1,0.99232,3.015674859241126
Rade Krunić,MF,687.0,0.6578947368421053,0.6550218340611353,3.1441048034934496,0.0,0.0,0.891404274879338,Italy,29,2,0.87481,3.69811527867157
David Datro Fofana,"FW,MF",682.0,0.6578947368421053,2.6392961876832843,1.8475073313782997,0.13,0.0,1.041939651180738,England,20,1,0.99232,2.9253407732674797
David Datro Fofana,"FW,MF",682.0,0.6578947368421053,2.6392961876832843,1.8475073313782997,0.13,0.0,1.041939651180738,Germany,20,4,0.78425,2.87332327326748
William Carvalho,MF,680.0,1.3157894736842106,1.5882352941176472,7.676470588235294,0.13,0.4,2.2490990712074304,Spain,31,3,0.8173900000000001,4.7662618962848295
Jovane Cabral,"MF,FW",678.0,1.3333333333333333,2.920353982300885,5.3097345132743365,0.13,0.0,1.9256843657817109,Italy,25,2,0.87481,3.9703973377581123
Matheus Nunes,MF,661.0,1.5,3.812405446293495,4.629349470499244,0.0,0.27,2.0693509833585475,England,24,1,0.99232,3.9931581391830564
Matheus Nunes,MF,661.0,1.5,3.812405446293495,4.629349470499244,0.0,0.27,2.0693509833585475,England,24,1,0.99232,3.9931581391830564
Nikola Dovedan,"MF,FW",656.0,1.095890410958904,1.6463414634146345,3.018292682926829,0.41,0.14,1.2351049114600736,Germany,29,4,0.78425,3.8988806924490484
Jesús Santiago,MF,656.0,0.8219178082191781,0.6859756097560976,2.057926829268293,0.14,0.0,0.7271640494487137,Spain,19,3,0.8173900000000001,2.5770041321416643
Gonçalo Paciência,"FW,MF",650.0,1.25,1.2461538461538462,2.907692307692308,0.42,0.14,1.164769230769231,Germany,28,4,0.78425,3.7531625000000006
Peter Federico,"MF,FW",649.0,0.9722222222222222,2.6348228043143296,2.2187981510015407,0.0,0.0,1.1651686355076185,Spain,21,3,0.8173900000000001,3.0617071130799522
Cristian Volpato,"MF,FW",645.0,2.2222222222222223,4.744186046511628,7.395348837209302,0.14,0.0,2.8863514211886305,Italy,19,2,0.87481,3.99483092377261
Morgan Rogers,"MF,FW",638.0,1.267605633802817,3.103448275862069,3.949843260188088,0.42,0.14,1.748179433970595,England,21,1,0.99232,3.484396632080887
Jeong Woo-yeong,"MF,FW",633.0,1.2857142857142858,3.270142180094787,3.1279620853080567,0.28,0.43,1.693763710223426,Germany,23,4,0.78425,3.5970089116452275
Andrei Ratiu,"DF,MF",630.0,0.8571428571428571,4.0,2.7142857142857144,0.0,0.0,1.5142857142857145,Spain,25,3,0.8173900000000001,3.6886332142857143
Tim Breithaupt,MF,629.0,0.4285714285714285,0.0,3.0047694753577106,0.0,0.0,0.6866681807858279,Germany,21,4,0.78425,2.7423968175107882
Dion Moise Sahi,"MF,FW",628.0,0.7142857142857143,1.8630573248407645,3.0095541401273884,0.43,0.14,1.2023794358507731,France,21,5,0.6495000000000001,3.0439216333030026
Tanguy Coulibaly,"FW,MF",623.0,1.3043478260869563,3.9004815409309783,1.87800963081862,0.14,0.0,1.4305677995673112,France,22,5,0.6495000000000001,3.2922440697187527
Jakub Moder,"MF,DF",618.0,0.5797101449275363,1.4563106796116505,3.3495145631067964,0.0,0.0,1.0771070775291969,England,24,1,0.99232,3.3481996003939782
Viktor Kovalenko,MF,613.0,1.1764705882352942,0.5872756933115824,2.936378466557912,0.15,0.15,1.0000249496209577,Italy,27,2,0.87481,3.5687187172536228
Abdoul Kader Bamba,"FW,MF",611.0,1.6176470588235294,6.039279869067103,4.566284779050736,0.29,0.15,2.518642341388274,France,29,5,0.6495000000000001,4.699492521902378
Samuel Grandsir,"MF,FW",606.0,2.08955223880597,3.267326732673267,5.198019801980198,0.15,0.15,2.170979754691887,France,26,5,0.6495000000000001,4.173511840549727
Finn Ole Becker,MF,606.0,0.8955223880597015,2.376237623762376,5.346534653465347,0.0,0.0,1.723658933057485,Germany,23,4,0.78425,3.6164408064873657
Ilaix Moriba,"MF,FW",605.0,0.7462686567164178,1.1900826446280992,3.12396694214876,0.0,0.3,1.1020636486986557,Spain,20,3,0.8173900000000001,2.9206888716541264
Selim Amallah,"FW,MF",604.0,0.5970149253731343,1.043046357615894,3.129139072847682,0.0,0.15,0.998840071167342,Spain,26,3,0.8173900000000001,3.453593546258772
Dani Ceballos,"MF,FW",598.0,1.6666666666666667,2.4080267558528425,7.073578595317725,0.0,0.3,2.319654403567447,Spain,26,3,0.8173900000000001,4.312122862318841
Arnaut Danjuma,"MF,FW",595.0,0.9090909090909092,3.630252100840337,1.361344537815126,0.15,0.0,1.1951375095492744,England,26,1,0.99232,3.624919381207029
Iker Muniain,"MF,FW",594.0,1.9696969696969695,2.7272727272727275,6.515151515151516,0.3,0.0,2.2724242424242425,Spain,30,3,0.8173900000000001,4.681423257575758
Yorbe Vertessen,"FW,MF",593.0,1.0606060606060606,1.5177065767284992,1.973018549747049,0.46,0.3,1.0462662374163216,Germany,22,4,0.78425,3.0761355543206093
Patrick Wimmer,"FW,MF",589.0,0.6153846153846154,1.222410865874363,2.2920203735144318,0.31,0.0,0.8569631709546821,Germany,22,4,0.78425,2.9530885611205435
Sardar Azmoun,"FW,MF",585.0,1.2307692307692308,0.7692307692307693,2.1538461538461537,0.46,0.0,0.8767692307692309,Italy,28,2,0.87481,3.5886025000000004
Sven Michel,"FW,MF",583.0,1.5384615384615383,0.9262435677530017,2.1612349914236706,0.31,0.15,1.001188019527642,Germany,33,4,0.78425,4.146834712692968
Dion Drena Beljo,"FW,MF",581.0,1.2307692307692308,2.478485370051635,3.098106712564544,0.31,0.0,1.3924722626770818,Germany,21,4,0.78425,3.201169470740103
Jordi,"MF,DF",573.0,1.09375,0.9424083769633508,2.198952879581152,0.0,0.0,0.8470222513089006,Spain,22,3,0.8173900000000001,2.954911963350786
Randy Nteka,"FW,MF",572.0,1.40625,1.888111888111888,2.3601398601398604,0.16,0.16,1.19490034965035,Spain,25,3,0.8173900000000001,3.4810327272727277
Kamil Jóźwiak,MF,571.0,0.7936507936507937,2.364273204903678,3.309982486865149,0.0,0.16,1.3415812970839245,Spain,25,3,0.8173900000000001,3.576375343104551
Sergi Altimira,MF,568.0,0.6349206349206349,1.5845070422535212,4.911971830985916,0.16,0.0,1.4422799016320145,Spain,21,3,0.8173900000000001,3.2418294360608098
Bertrand Traoré,MF,568.0,0.7936507936507937,4.595070422535211,4.753521126760564,0.16,0.0,2.0444484685893136,England,27,1,0.99232,4.276971504583054
Bertrand Traoré,MF,568.0,0.7936507936507937,4.595070422535211,4.753521126760564,0.16,0.0,2.0444484685893136,Spain,27,3,0.8173900000000001,4.233239004583054
Morgan Guilavogui,"FW,MF",566.0,2.2222222222222223,2.5441696113074204,5.724381625441696,0.32,0.0,2.130154691794268,France,25,5,0.6495000000000001,4.046975549666274
Jean Onana,MF,566.0,0.3174603174603174,1.431095406360424,5.088339222614841,0.16,0.0,1.3833789892871164,France,23,5,0.6495000000000001,3.3615713430366263
Valentin Atangana Edoa,MF,555.0,0.3225806451612903,1.6216216216216215,3.4054054054054053,0.0,0.0,1.0699215344376634,France,17,5,0.6495000000000001,2.5578239973844816
Mama Samba Baldé,"FW,MF",551.0,2.1311475409836067,3.756805807622505,1.796733212341198,0.33,0.49,1.716937312189462,France,27,5,0.6495000000000001,3.97838425292315
Didier Lamkel Zé,"FW,MF",550.0,0.9836065573770492,2.4545454545454546,3.1090909090909093,0.16,0.0,1.3254485842026826,France,26,5,0.6495000000000001,3.623916579731744
Oussama El Azzouzi,MF,547.0,0.9836065573770492,0.6581352833638026,3.126142595978062,0.33,0.33,1.085576887343783,Italy,22,2,0.87481,3.124327476773459
Franco Cervi,"MF,DF",546.0,1.639344262295082,2.6373626373626373,3.956043956043956,0.0,0.16,1.6945501711403352,Spain,29,3,0.8173900000000001,4.205805111241219
Vincent Le Goff,"DF,MF",541.0,1.5,1.497227356746765,3.659889094269871,0.17,0.17,1.3994232902033272,France,33,5,0.6495000000000001,4.372000138632163
Gvidas Gineitis,MF,538.0,1.3333333333333333,1.5055762081784387,4.182156133828996,0.0,0.0,1.4042131350681537,Italy,19,2,0.87481,3.0314410377943
Samu Castillejo,"FW,MF",536.0,2.5,4.533582089552239,4.365671641791045,0.0,0.0,2.279850746268657,Italy,28,2,0.87481,4.500605485074628
Lukas Daschner,"MF,FW",536.0,1.6666666666666667,1.8470149253731345,2.8544776119402986,0.17,0.17,1.34163184079602,Germany,24,4,0.78425,3.4681231965174133
Emil Bohinen,MF,535.0,0.847457627118644,1.1775700934579438,4.373831775700935,0.0,0.0,1.2797718992555045,Italy,24,2,0.87481,3.450554234516078
Emil Bohinen,MF,535.0,0.847457627118644,1.1775700934579438,4.373831775700935,0.0,0.0,1.2797718992555045,Italy,24,2,0.87481,3.450554234516078
Aaron Ramsey,"MF,FW",527.0,0.1694915254237288,1.366223908918406,1.366223908918406,0.0,0.0,0.5803878686521082,England,20,1,0.99232,2.6253321146238706
Crespo,MF,527.0,1.0169491525423728,2.22011385199241,5.123339658444023,0.0,0.0,1.6720805325957615,Spain,26,3,0.8173900000000001,3.891199846187245
Rassoul Ndiaye,"MF,FW",526.0,0.3448275862068966,1.1977186311787074,4.277566539923955,0.0,0.0,1.1640225514619116,France,21,5,0.6495000000000001,3.0189896584502427
Ibrahim Salah,"FW,MF",524.0,0.8620689655172414,2.5763358778625958,3.0916030534351147,0.69,0.17,1.4260015793629903,France,21,5,0.6495000000000001,3.1892760265859437
Ansu Fati,"MF,FW",521.0,0.0,2.763915547024952,4.836852207293666,0.35,0.0,1.5551535508637235,England,20,1,0.99232,3.2589298080614206
Ansu Fati,"MF,FW",521.0,0.0,2.763915547024952,4.836852207293666,0.35,0.0,1.5551535508637235,Spain,20,3,0.8173900000000001,3.2151973080614202
Mason Mount,"MF,FW",516.0,1.0526315789473684,1.569767441860465,3.6627906976744176,0.17,0.0,1.2740379436964504,England,24,1,0.99232,3.476204663402693
André Gomes,"MF,FW",508.0,0.7142857142857143,1.4173228346456692,6.377952755905511,0.18,0.0,1.719912260967379,England,30,1,0.99232,4.366022969628796
Valery Fernández,"MF,FW",506.0,0.8928571428571429,3.557312252964427,2.134387351778656,0.36,0.0,1.352911349520045,Spain,23,3,0.8173900000000001,3.3837398771880296
Giovani Lo Celso,MF,506.0,3.2142857142857144,4.446640316205534,12.094861660079053,0.36,0.36,4.09515753811406,England,27,1,0.99232,5.60993239977414
Karol Świderski,"FW,MF",504.0,1.4285714285714286,0.5357142857142857,2.321428571428572,0.36,0.0,0.8931428571428572,Italy,26,2,0.87481,3.399245357142857
Bénie Traoré,"FW,MF",504.0,0.9302325581395348,4.107142857142858,2.678571428571429,0.0,0.18,1.5971893687707643,England,20,1,0.99232,3.286253089700997
Bénie Traoré,"FW,MF",504.0,0.9302325581395348,4.107142857142858,2.678571428571429,0.0,0.18,1.5971893687707643,France,20,5,0.6495000000000001,3.200548089700997
Alexis Claude-Maurice,MF,504.0,1.25,2.678571428571429,3.75,0.0,0.0,1.535714285714286,France,25,5,0.6495000000000001,3.660589285714286
Ryan John Giles,"DF,MF",503.0,0.8928571428571429,1.610337972166998,3.0417495029821078,0.0,0.0,1.1089889236012498,England,23,1,0.99232,3.2689228003408126
Max Lowe,"DF,MF",503.0,0.3571428571428571,0.8946322067594434,2.1471172962226643,0.0,0.0,0.679778472024993,England,26,1,0.99232,3.2899360068162453
Jaime Báez,"FW,MF",500.0,1.4285714285714286,2.16,5.22,0.18,0.0,1.7797142857142858,Italy,28,2,0.87481,4.1755167857142865
Léo Leroy,MF,499.0,0.7272727272727273,1.4428857715430865,3.787575150300601,0.0,0.18,1.2455467298232832,France,23,5,0.6495000000000001,3.2719803743851346
Sergi Guardiola,"FW,MF",495.0,0.7272727272727273,1.818181818181818,3.4545454545454546,0.18,0.18,1.2720000000000002,Spain,32,3,0.8173900000000001,4.2311475000000005
Luca Garritano,"MF,DF",485.0,0.7407407407407407,1.11340206185567,4.268041237113402,0.0,0.0,1.2244368079419627,Italy,29,2,0.87481,3.914586425162276
Jean-Victor Makengo,"MF,FW",479.0,0.0,2.066805845511482,5.260960334029228,0.0,0.0,1.4655532359081422,France,25,5,0.6495000000000001,3.614984603340292
Filippo Ranocchia,"MF,DF",476.0,0.7547169811320755,0.9453781512605042,3.9705882352941178,0.0,0.0,1.1341366735373395,Italy,22,2,0.87481,3.155891337799271
Álvaro Carreras,"MF,FW",475.0,1.3207547169811322,2.463157894736842,2.6526315789473687,0.0,0.0,1.2873088381330686,Spain,20,3,0.8173900000000001,3.0410982447864945
Yeremi Pino,"MF,FW",475.0,0.9433962264150944,2.0842105263157893,1.8947368421052635,0.0,0.0,0.9844687189672294,Spain,20,3,0.8173900000000001,2.8442521673286993
Julio Enciso,"MF,FW",475.0,1.69811320754717,5.305263157894737,3.978947368421053,0.0,0.38,2.310464746772592,England,19,1,0.99232,3.6498820854021847
Amadou Koné,MF,475.0,0.5660377358490566,0.3789473684210526,5.305263157894737,0.0,0.0,1.2500496524329694,France,18,5,0.6495000000000001,2.7749072740814302
Jhon Durán,"FW,MF",475.0,0.7547169811320755,1.7052631578947368,1.7052631578947368,0.95,0.0,0.9280486593843098,England,19,1,0.99232,2.7513116285998014
Jakub Kamiński,"FW,MF",473.0,1.1320754716981132,2.473572938689218,3.4249471458773786,0.0,0.38,1.5201191112529415,Germany,21,4,0.78425,3.284139922314412
Denis Genreau,"MF,FW",464.0,1.1538461538461535,1.1637931034482758,2.71551724137931,0.0,0.0,1.006631299734748,France,24,5,0.6495000000000001,3.2166853448275865
Emil Forsberg,"MF,FW",464.0,1.1538461538461535,1.5517241379310345,4.267241379310344,0.39,0.19,1.4905623342175065,Germany,31,4,0.78425,4.264928017241379
Érik Lamela,"FW,MF",463.0,2.3529411764705883,2.138228941684665,3.304535637149028,0.39,0.0,1.5981411510608563,Spain,31,3,0.8173900000000001,4.343139248189557
Samuele Mulattieri,"FW,MF",462.0,1.1764705882352942,1.5584415584415583,0.1948051948051948,0.0,0.0,0.5859434682964095,Italy,22,2,0.87481,2.7995657543926664
Josh Wilson-Esbrand,"DF,MF",461.0,0.9803921568627452,2.1475054229934925,3.7093275488069417,0.2,0.2,1.447445025732636,France,20,5,0.6495000000000001,3.103214266726213
Adam Hložek,"MF,FW",459.0,1.7647058823529411,2.7450980392156863,2.549019607843137,0.39,0.59,1.6277647058823532,Germany,21,4,0.78425,3.35410955882353
Fernando,MF,459.0,0.3921568627450981,0.9803921568627452,4.705882352941177,0.0,0.0,1.215686274509804,Spain,33,3,0.8173900000000001,4.294543578431373
Fernando,MF,459.0,0.3921568627450981,0.9803921568627452,4.705882352941177,0.0,0.0,1.215686274509804,Spain,36,3,0.8173900000000001,4.594543578431373
Pedro Obiang,MF,453.0,1.0,0.794701986754967,4.172185430463577,0.0,0.0,1.1933774834437088,Italy,31,2,0.87481,4.0943978642384105
Mahmoud Dahoud,MF,452.0,2.8,0.7964601769911505,2.190265486725664,0.0,0.2,1.2173451327433629,England,27,1,0.99232,3.739354336283186
Mahmoud Dahoud,MF,452.0,2.8,0.7964601769911505,2.190265486725664,0.0,0.2,1.2173451327433629,Germany,27,4,0.78425,3.687336836283186
Andrés Guardado,MF,447.0,1.0,1.006711409395973,7.248322147651007,0.0,0.0,1.851006711409396,Spain,36,3,0.8173900000000001,5.007501862416108
Denis Thomalla,"MF,FW",446.0,0.8,0.6053811659192825,4.439461883408072,0.0,0.0,1.168968609865471,Germany,30,4,0.78425,3.955892096412556
Daniel Bandeira,MF,446.0,0.6,1.8161434977578477,6.860986547085202,0.0,0.0,1.8554260089686097,Italy,23,2,0.87481,3.7247294058295966
Christopher Nkunku,"FW,MF",443.0,0.6122448979591836,2.031602708803612,3.860045146726862,0.61,0.0,1.3617785506979314,England,25,1,0.99232,3.6332360579536553
Badredine Bouanani,MF,443.0,1.8367346938775508,6.094808126410835,6.501128668171557,0.2,0.0,2.906534297691989,France,18,5,0.6495000000000001,3.8516222934997932
Badredine Bouanani,MF,443.0,1.8367346938775508,6.094808126410835,6.501128668171557,0.2,0.0,2.906534297691989,France,18,5,0.6495000000000001,3.8516222934997932
Marcos Peña,MF,441.0,0.2040816326530612,0.0,2.0408163265306123,0.0,0.0,0.4489795918367347,Spain,18,3,0.8173900000000001,2.2961842346938774
Williot Swedberg,"FW,MF",439.0,0.6122448979591836,1.4350797266514803,1.2300683371298404,1.03,0.0,0.7584785923481009,Spain,19,3,0.8173900000000001,2.5973585850262655
Sandro Tonali,MF,438.0,1.4285714285714284,2.26027397260274,3.904109589041096,0.21,0.0,1.5395909980430529,England,23,1,0.99232,3.5488141487279847
Nicolò Fagioli,MF,437.0,2.2448979591836733,1.647597254004577,4.736842105263158,0.0,0.41,1.8488674636902815,Italy,22,2,0.87481,3.620466351398683
Serge Gnabry,"FW,MF",432.0,1.875,4.791666666666667,4.791666666666667,0.62,0.21,2.416666666666667,Germany,28,4,0.78425,4.566895833333334
Jens Odgaard,"FW,MF",431.0,0.4166666666666667,1.8793503480278424,1.8793503480278424,0.42,0.0,0.8770734725444703,Italy,24,2,0.87481,3.1888002571539062
Joaquín Correa,"FW,MF",430.0,1.0416666666666667,1.8837209302325584,5.232558139534884,0.0,0.0,1.6315891472868218,France,28,5,0.6495000000000001,4.022907945736435
Jesper Lindstrøm,"FW,MF",430.0,2.708333333333333,3.3488372093023258,3.3488372093023258,0.0,0.0,1.8812015503875967,Italy,23,2,0.87481,3.741483507751938
Jesper Lindstrøm,"FW,MF",430.0,2.708333333333333,3.3488372093023258,3.3488372093023258,0.0,0.0,1.8812015503875967,Germany,23,4,0.78425,3.718843507751938
Eliesse Ben Seghir,"MF,FW",428.0,1.0416666666666667,5.4672897196261685,4.41588785046729,0.42,0.21,2.289968847352025,France,18,5,0.6495000000000001,3.4508547507788165
Cauley Woodrow,"FW,MF",427.0,1.9148936170212765,1.475409836065574,1.2646370023419204,0.21,0.21,1.0149880910857545,England,28,1,0.99232,3.7078222592057406
Skelly Alvero,MF,426.0,0.2127659574468085,0.6338028169014085,5.704225352112676,0.21,0.0,1.3311588252921789,France,21,5,0.6495000000000001,3.127628236439916
Skelly Alvero,MF,426.0,0.2127659574468085,0.6338028169014085,5.704225352112676,0.21,0.0,1.3311588252921789,Germany,21,4,0.78425,3.1613157364399163
Demba Seck,"FW,MF",425.0,0.9090909090909092,4.870588235294117,2.541176470588235,0.0,0.0,1.6641711229946523,Italy,22,2,0.87481,3.5004137299465246
Demba Seck,"FW,MF",425.0,0.9090909090909092,4.870588235294117,2.541176470588235,0.0,0.0,1.6641711229946523,Italy,22,2,0.87481,3.5004137299465246
Mike Trésor,"FW,MF",420.0,1.4893617021276595,3.214285714285714,2.142857142857143,0.0,0.0,1.3693009118541033,England,24,1,0.99232,3.5381255927051676
Raúl García,"FW,MF",420.0,0.0,0.8571428571428571,4.071428571428571,0.21,0.0,1.0067142857142857,Spain,37,3,0.8173900000000001,4.558711785714286
Joe Willock,MF,419.0,1.4893617021276595,3.4367541766109784,3.651551312649164,0.21,0.0,1.7365334382775603,England,23,1,0.99232,3.6768267348804144
Anis Ben Slimane,MF,419.0,0.6382978723404255,0.6443914081145584,2.5775656324582337,0.0,0.0,0.7720509825826435,England,22,1,0.99232,2.9499131386787183
