Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Aaron Ramsey,"MF,FW",0.159345652832475,0.01694915254237289,0.030360531309297906,0.015180265654648951,0.0,0.0,0.5803878686521082,England,20,1,0.99232,2.6253321146238706,0.9824818529693808
Ben Osborn,"DF,MF",0.413813995758861,0.08552631578947367,0.023408924652523772,0.040234089246525245,0.0,0.011555555555555558,1.1449465598891158,England,28,1,0.99232,3.7922952639279255,0.9824294304710847
Luca Pfeiffer,"FW,MF",0.49015449863677685,0.10555555555555556,0.018529956763434215,0.022853613341568872,0.01,0.01955555555555556,0.8612457621302588,Germany,26,4,0.78425,3.3558722453846683,0.9824149069173073
Djibril Sow,MF,0.44198727658285375,0.0925925925925926,0.03424657534246575,0.05,0.01,0.005333333333333334,1.417404363267377,Spain,26,3,0.8173900000000001,3.725660336123795,0.9824125522905477
Unai López,MF,0.6382914268403515,0.1324786324786325,0.030360531309297906,0.05502846299810248,0.0066666666666666645,0.008,1.5597143807067906,Spain,27,3,0.8173900000000001,3.918161847459414,0.9822433242414784
Keito Nakamura,"FW,MF",0.4180551348076341,0.09150326797385619,0.06951484431571323,0.04055032585083273,0.043333333333333335,0.0062222222222222245,1.5855460001041206,France,23,5,0.6495000000000001,3.4929799000676787,0.9822429714187279
Omar Marmoush,"FW,MF",0.6967585580127236,0.15625,0.07648848326814428,0.02607561929595828,0.07833333333333331,0.02044444444444445,1.5862574967405476,Germany,24,4,0.78425,3.627129872881357,0.9821511324748524
Yunus Musah,"MF,FW",0.447440169645562,0.08536585365853659,0.06495263870094722,0.04330175913396482,0.0,0.010666666666666668,1.570737120036965,Italy,20,2,0.87481,3.2396816280240275,0.9821182500603689
Lucien Agoume,MF,0.23508027870342324,0.0,0.018018018018018018,0.04504504504504505,0.0,0.0,0.9729729729729732,Spain,21,3,0.8173900000000001,2.9367799324324326,0.9820953143780717
Lucien Agoume,MF,0.23508027870342324,0.0,0.018018018018018018,0.04504504504504505,0.0,0.0,0.9729729729729732,Italy,21,2,0.87481,2.9511349324324327,0.9820953143780717
Federico Bonazzoli,"FW,MF",0.30748258103604975,0.07079646017699115,0.02559055118110236,0.025590551181102362,0.045,0.008,0.8865378022437461,Italy,26,2,0.87481,3.394952071458435,0.9820349780938515
James Ward-Prowse,MF,0.9088155104513784,0.1921921921921922,0.011996001332889035,0.047984005331556154,0.034999999999999996,0.018666666666666668,1.4400604923483964,England,28,1,0.99232,3.984119320026458,0.982016553994893
Gaëtan Laborde,"FW,MF",0.5770978491366253,0.12735849056603774,0.03462749213011542,0.024134312696747113,0.039999999999999994,0.008,1.0517820388445625,France,29,5,0.6495000000000001,3.746033325248966,0.9819798411357532
Morgan Gibbs-White,"MF,FW",0.9557709784913664,0.21082621082621078,0.050697084917617236,0.053865652724968315,0.023333333333333334,0.02577777777777778,1.9485079349604064,England,23,1,0.99232,3.814610157724265,0.9817486987679077
Julien Ponceau,MF,0.6794910633141473,0.14056224899598396,0.09447415329768269,0.06862745098039216,0.019999999999999997,0.007111111111111113,2.402685995318171,France,22,5,0.6495000000000001,3.9241208969568113,0.981736206409501
Romano Schmid,"MF,FW",0.7876401090578613,0.1764705882352941,0.05767012687427912,0.05536332179930796,0.023333333333333334,0.018666666666666668,1.945512110726644,Germany,23,4,0.78425,3.760645371972319,0.9817285175389391
Khéphren Thuram,MF,0.6382914268403515,0.1324786324786325,0.0635673624288425,0.04933586337760911,0.0066666666666666645,0.0035555555555555566,1.7411090676138117,France,22,5,0.6495000000000001,3.4940958939489777,0.9816097494273206
Jorge de Frutos,"FW,MF",0.4689488033929113,0.0988372093023256,0.054228534538411866,0.025823111684958037,0.019999999999999997,0.0,1.1625472397796028,Spain,26,3,0.8173900000000001,3.560003205856742,0.9815829569165188
Dani García,MF,0.22538624659194187,0.02409638554216867,0.008053691275167772,0.04832214765100671,0.019999999999999997,0.0,1.0024746502789683,Spain,33,3,0.8173900000000001,4.1559560226813295,0.9815806918310397
Florian Sotoca,"MF,FW",0.78673129354741,0.1799307958477509,0.043110084680523464,0.06004618937644342,0.039999999999999994,0.018666666666666668,1.9156837625961949,France,32,5,0.6495000000000001,4.607569445687527,0.9815779634446924
Zito Luvumbo,"FW,MF",0.589215389275977,0.12037037037037035,0.08735868448098666,0.010791366906474822,0.03,0.02044444444444445,1.3082135053861672,Italy,21,2,0.87481,3.169041278501009,0.9815224946760523
Giacomo Bonaventura,MF,0.6894880339291125,0.16205533596837945,0.05270092226613965,0.06148440931049627,0.05333333333333333,0.010666666666666668,1.9731383399209488,Italy,33,2,0.87481,4.801242420948617,0.9811041979748998
Patrick Dorgu,"DF,MF",0.47349288094516817,0.10344827586206895,0.04731457800511508,0.03132992327365729,0.019999999999999997,0.0,1.208666372696005,Italy,18,2,0.87481,2.8043356422524037,0.9810597268895518
Robert Andrich,"MF,DF",0.5116631323841261,0.11702127659574468,0.023668639053254427,0.05739644970414201,0.034999999999999996,0.00977777777777778,1.5341963993453354,Germany,28,4,0.78425,3.993290159574468,0.9809939838205255
Pablo Barrios,MF,0.47076643441381405,0.09248554913294797,0.04758842443729903,0.06302250803858521,0.0,0.005333333333333334,1.765672062896121,Spain,20,3,0.8173900000000001,3.352034340882479,0.9809934343425329
Mahdi Camara,MF,0.6116328385337777,0.14285714285714285,0.036633663366336625,0.0400990099009901,0.051666666666666666,0.011555555555555558,1.4071994342291372,France,25,5,0.6495000000000001,3.577054632248939,0.9808542564775287
Ridle Baku,"DF,MF",0.6095122690093911,0.12946428571428573,0.036761053154495765,0.04222553402881272,0.0066666666666666645,0.0,1.3538376623376625,Germany,25,4,0.78425,3.5760569805194806,0.9808230009882273
Danny Welbeck,"FW,MF",0.5125719478945775,0.11702127659574468,0.03780271707028943,0.02598936798582398,0.045,0.004444444444444445,1.084075630568926,England,32,1,0.99232,4.152729159869802,0.9806763529699771
Angel Gomes,MF,0.7785519539533475,0.16783216783216784,0.0381174640217814,0.07934655775962661,0.0,0.024888888888888898,2.1909595515336475,France,22,5,0.6495000000000001,3.786498708496871,0.9806517923823452
Khalil Fayad,"FW,MF",0.31020902756740387,0.07017543859649122,0.035121951219512185,0.03414634146341464,0.043333333333333335,0.0,1.0970825845100558,France,19,5,0.6495000000000001,2.7754786799315365,0.9805465572002755
Mohamed Kaba,MF,0.4171463192971827,0.08496732026143791,0.020319303338171262,0.04354136429608127,0.0,0.0,1.13655292789588,Italy,21,2,0.87481,3.0574619031323222,0.9805337182508996
Jordan Ferri,MF,0.6149651620720995,0.12389380530973451,0.036435253569670104,0.08517971442639094,0.0066666666666666645,0.0035555555555555566,2.124939752421537,France,31,5,0.6495000000000001,4.643585839074,0.9804016242829198
Tommy Doyle,MF,0.369887912753711,0.0588235294117647,0.034369885433715205,0.06628477905073651,0.0,0.0,1.6201020506402235,England,21,1,0.99232,3.401146332916145,0.9803883061701175
Linton Maina,"FW,MF",0.5755831566192063,0.0947867298578199,0.11467648605996841,0.032088374539715935,0.008333333333333331,0.012444444444444449,1.8462525759702424,Germany,24,4,0.78425,3.796126674380658,0.9797269554734861
Andrea Colpani,"MF,FW",0.8046046652529537,0.18983050847457628,0.06774557771923222,0.04516371847948815,0.045,0.012444444444444449,1.8713181490530293,Italy,24,2,0.87481,3.835059296884469,0.9796325691197133
Marcos Peña,MF,0.13329294153286886,0.02040816326530613,0.0,0.022675736961451247,0.0,0.0,0.4489795918367347,Spain,18,3,0.8173900000000001,2.296184234693877,0.9795199187507225
Antonio Candreva,"MF,FW",0.8327779460769464,0.196078431372549,0.04872727272727271,0.05418181818181818,0.03333333333333333,0.01777777777777778,1.88597504456328,Italy,36,2,0.87481,5.044586278966132,0.9794846905317005
Sergi Canós,"MF,FW",0.3720084822780976,0.08759124087591241,0.05207485760781122,0.04231082180634663,0.011666666666666665,0.013333333333333336,1.457450992736365,Spain,26,3,0.8173900000000001,3.7516906452786376,0.9794390299515937
Ibrahim Sangaré,MF,0.3132384126022418,0.06086956521739129,0.009661835748792265,0.04251207729468599,0.0,0.0,0.9739130434782608,England,25,1,0.99232,3.3811234782608697,0.9793956142572608
Wilson Odobert,"MF,FW",0.6352620418055136,0.1330472103004292,0.09723546234509055,0.02764537654909438,0.021666666666666664,0.008,1.6788303595903722,England,18,1,0.99232,3.139319733733742,0.9793888737322272
Hakan Çalhanoğlu,MF,0.7740078764010907,0.1830985915492957,0.0352112676056338,0.0727699530516432,0.07666666666666666,0.00977777777777778,2.0719577464788737,Italy,29,2,0.87481,4.465475035211268,0.979248976569954
Matías Vecino,MF,0.34898515601332936,0.0546875,0.0277536860364267,0.06418039895923677,0.07833333333333331,0.007111111111111113,1.5854053555941023,Italy,31,2,0.87481,4.349215981136167,0.9792125507384485
Odsonne Édouard,"FW,MF",0.47076643441381405,0.10404624277456649,0.04244372990353697,0.023151125401929255,0.06833333333333333,0.0,1.0478063119156924,England,25,1,0.99232,3.4291541027452,0.9788670335766356
Chris Führich,"FW,MF",0.7773401999394124,0.18596491228070175,0.11920529801324503,0.05648617062719128,0.04666666666666667,0.022222222222222227,2.5645285779700524,Germany,25,4,0.78425,4.363006075680534,0.9787831018250441
Boubacar Kamara,MF,0.5001514692517419,0.10869565217391305,0.023002421307506054,0.05024213075060534,0.0,0.004444444444444445,1.3437714496262765,England,23,1,0.99232,3.42153144225708,0.9787760164366816
Ludovic Blas,"FW,MF",0.4731899424416844,0.1149425287356322,0.05886116442738322,0.03774792066538708,0.03833333333333333,0.005333333333333334,1.4800981092946808,France,25,5,0.6495000000000001,3.624438771041542,0.9787381670425719
Lewis Miley,MF,0.3638291426840352,0.08955223880597014,0.023294509151414306,0.04409317803660566,0.011666666666666665,0.01955555555555556,1.255432264633571,England,17,1,0.99232,2.7641109720118213,0.9787295815213911
Amadou Haidara,MF,0.46198121781278406,0.1,0.010484927916120573,0.063564875491481,0.019999999999999997,0.005333333333333334,1.468532110091743,Germany,25,4,0.78425,3.650608371559633,0.9787111495462122
Serge Aurier,"DF,MF",0.25204483489851565,0.04301075268817203,0.024009603841536605,0.05642256902761104,0.0,0.01955555555555556,1.3837141824471724,England,30,1,0.99232,4.147494218590662,0.9784076078781853
Iliman Ndiaye,"FW,MF",0.489851560133293,0.12222222222222223,0.0630407911001236,0.038318912237330034,0.028333333333333335,0.015111111111111113,1.5695519846174977,France,23,5,0.6495000000000001,3.4825837900013736,0.9783722238649389
Mattia Zaccagni,"FW,MF",0.592244774310815,0.1336405529953917,0.08997955010224946,0.028118609406952964,0.04666666666666667,0.004444444444444445,1.626232026236182,Italy,28,2,0.87481,4.075753317053518,0.9783208679660585
Mohammed Daramy,"FW,MF",0.4989397152378068,0.1256830601092896,0.08737864077669902,0.041868932038834954,0.03666666666666667,0.024000000000000007,1.8944146639079,France,21,5,0.6495000000000001,3.493744531540135,0.9781959066424456
Nahitan Nández,"MF,DF",0.7088760981520752,0.16538461538461535,0.04869713797522426,0.03246475865014951,0.013333333333333332,0.010666666666666668,1.3974091282489405,Italy,27,2,0.87481,3.827018433361812,0.9779099170112086
Boulaye Dia,"FW,MF",0.3459557709784914,0.07874015748031496,0.031496062992125984,0.019247594050743656,0.051666666666666666,0.0,0.8184015748031498,Italy,26,2,0.87481,3.3506635236220474,0.9778036654868741
Lovro Majer,"MF,FW",0.6376855498333839,0.1623931623931624,0.05792972459639126,0.058879392212725555,0.034999999999999996,0.018666666666666668,1.989982905982906,France,25,5,0.6495000000000001,3.9558638888888886,0.9777791650116032
Lovro Majer,"MF,FW",0.6376855498333839,0.1623931623931624,0.05792972459639126,0.058879392212725555,0.034999999999999996,0.018666666666666668,1.989982905982906,Germany,25,4,0.78425,3.9895513888888887,0.9777791650116032
Nathan N'Goumou,"FW,MF",0.41926688882156926,0.10389610389610389,0.07509025270758124,0.03393501805054151,0.05333333333333333,0.011555555555555558,1.5654348070701862,Germany,23,4,0.78425,3.5135951245956214,0.9776101116188259
Cody Gakpo,"FW,MF",0.4992426537412906,0.13661202185792348,0.05215281989084293,0.05033353547604609,0.07333333333333333,0.024000000000000007,1.773603061302263,England,24,1,0.99232,3.8009219898464712,0.9775759012544736
Yassine Kechta,MF,0.5598303544380492,0.13170731707317074,0.04434829637641968,0.06598161168199027,0.016666666666666663,0.004444444444444445,1.875218311809944,France,21,5,0.6495000000000001,3.4812669026764635,0.97752623183671
Exequiel Palacios,MF,0.5543774613753409,0.1330049261083744,0.026215182960131065,0.08847624249044239,0.03333333333333333,0.01777777777777778,2.174518863685892,Germany,24,4,0.78425,4.00949976139583,0.9771840073228742
Maximilian Arnold,MF,0.758860951226901,0.1726618705035971,0.015961691939345567,0.05706304868316042,0.011666666666666665,0.0035555555555555566,1.5351138447581918,Germany,29,4,0.78425,4.093886499092825,0.9771755537310297
Jacob Brown,"MF,FW",0.3083913965465011,0.07079646017699115,0.04906771344455346,0.018645731108930322,0.03,0.0,0.9368255013157094,England,25,1,0.99232,3.3570165758552117,0.9771594720241931
Raheem Sterling,"FW,MF",0.5989094213874584,0.13636363636363635,0.12133468149646105,0.03943377148634985,0.05999999999999999,0.016,2.16454729294972,England,28,1,0.99232,4.455035740417318,0.9771508621907509
Kevin Paredes,"FW,MF",0.43350499848530755,0.1069182389937107,0.047486033519553064,0.034916201117318434,0.03166666666666666,0.0,1.2887023997751308,Germany,20,4,0.78425,3.0337190598538357,0.9767225322246614
Hicham Boudaoui,MF,0.488336867615874,0.11731843575418995,0.03471791692498449,0.04835709857408556,0.018333333333333333,0.0,1.4285258981667806,France,23,5,0.6495000000000001,3.390916833808408,0.9766197928230297
Teun Koopmeiners,MF,0.7955165101484399,0.2054794520547945,0.06014465169394746,0.06433193757137419,0.06833333333333333,0.015111111111111113,2.202235645639852,Italy,25,2,0.87481,4.150155669665904,0.9765513468750348
Rominigue Kouamé,MF,0.24840957285671011,0.043956043956043966,0.03897685749086479,0.04141291108404384,0.0,0.0,1.1841362048426605,Spain,26,3,0.8173900000000001,3.574036033147729,0.9764944028533609
Andrey Santos,MF,0.251438957891548,0.0,0.01203369434416366,0.05776173285198556,0.018333333333333333,0.0,1.159014440433213,France,19,5,0.6495000000000001,2.815734386281589,0.976485249723684
Andrey Santos,MF,0.251438957891548,0.0,0.01203369434416366,0.05776173285198556,0.018333333333333333,0.0,1.159014440433213,England,19,1,0.99232,2.901439386281589,0.976485249723684
Stijn Spierings,MF,0.45895183277794616,0.0,0.021108179419525062,0.10356200527704487,0.0,0.005333333333333334,2.072089709762533,France,27,5,0.6495000000000001,4.209233311345646,0.9763948587209877
Stijn Spierings,MF,0.45895183277794616,0.0,0.021108179419525062,0.10356200527704487,0.0,0.005333333333333334,2.072089709762533,France,27,5,0.6495000000000001,4.209233311345646,0.9763948587209877
Ben Brereton,"FW,MF",0.3344441078461073,0.06666666666666668,0.04162895927601809,0.0334841628959276,0.08166666666666667,0.007111111111111113,1.183708898944193,Spain,24,3,0.8173900000000001,3.373758284313726,0.9763327610038194
Ben Brereton,"FW,MF",0.3344441078461073,0.06666666666666668,0.04162895927601809,0.0334841628959276,0.08166666666666667,0.007111111111111113,1.183708898944193,England,24,1,0.99232,3.417490784313726,0.9763327610038194
Matìas Soulé,"FW,MF",0.9451681308694335,0.23631123919308356,0.07369432874078818,0.06344120474206985,0.05333333333333333,0.008,2.3368131224105184,Italy,20,2,0.87481,3.737631029566837,0.9762708399951591
Darko Lazović,"FW,MF",0.5837624962132688,0.14485981308411217,0.0446058091286307,0.03423236514522822,0.023333333333333334,0.008,1.3483544809400083,Italy,32,2,0.87481,4.295132912611006,0.9762054979318361
Konrad Laimer,"DF,MF",0.5365040896697971,0.1218274111675127,0.06997742663656885,0.07167042889390518,0.0,0.013333333333333336,2.208519382154438,Germany,26,4,0.78425,4.231600098400385,0.97609340825038
Donyell Malen,"FW,MF",0.5392305362011512,0.11111111111111112,0.08197641774284109,0.032004491858506456,0.10999999999999999,0.004444444444444445,1.6170908353609086,Germany,24,4,0.78425,3.647171542984591,0.9760712780208902
James Mcatee,"MF,FW",0.5516510148439867,0.13861386138613865,0.06037321624588364,0.02799121844127333,0.024999999999999998,0.013333333333333336,1.3844286009281497,England,20,1,0.99232,3.1479585906032974,0.9759978886750413
James Mcatee,"MF,FW",0.5516510148439867,0.13861386138613865,0.06037321624588364,0.02799121844127333,0.024999999999999998,0.013333333333333336,1.3844286009281497,England,20,1,0.99232,3.1479585906032974,0.9759978886750413
Mario Götze,MF,0.6261738867009998,0.15217391304347827,0.02127659574468085,0.05560928433268859,0.021666666666666664,0.008,1.5368043057774785,Germany,31,4,0.78425,4.294985298755361,0.9759474091411582
Chiedozie Ogbene,"MF,DF",0.6040593759466829,0.11261261261261261,0.12731829573934836,0.02656641604010025,0.03,0.004444444444444445,1.8822853756011648,England,26,1,0.99232,4.071565494140757,0.9758855388001451
Lamine Camara,MF,0.682823386852469,0.16334661354581673,0.020399113082039906,0.04301552106430155,0.0066666666666666645,0.014222222222222225,1.3365646239874205,France,19,5,0.6495000000000001,2.931142005591824,0.9757715500774125
